브랜드코드,시즌,채널코드,채널명,매장코드 (SAP기준),제품계층1(대분류),제품계층2(중분류),아이템_중분류,제품계층3(소분류),아이템코드,TAG매출액,실매출액,부가세제외 실판매액,매출원가 ( 환입후매출원가+평가감(추가) ),매출총이익,지급수수료_로열티,지급수수료_물류용역비,지급수수료_카드수수료,지급임차료_매장(고정),감가상각비_임차시설물,지급수수료_중간관리수수료,지급수수료_판매사원도급비(면세),지급수수료_판매사원도급비(직영),지급수수료_온라인위탁판매수수료,지급수수료_이천보관료,직접비 합계,직접이익
X,24F,1,백화점,101109.0,의류,Outer,당시즌의류,소프트쉘,SS,328000,328000,298181,65969,124867,6261,9489,0,0,1512,34420,0,0,0,6462,58144,66723
X,24F,1,백화점,101111.0,의류,Bottom,당시즌의류,반바지,SP,109000,109000,99091,26289,39111,2081,3153,0,0,4705,14057,0,0,0,2142,26138,12973
X,24F,1,백화점,101111.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,218000,218000,198182,43297,87503,4162,6306,0,0,9410,28114,0,0,0,4284,52276,35227
X,24F,1,백화점,101111.0,의류,Bottom,당시즌의류,팬츠,PT,248000,248000,225456,44345,104455,4736,11773,0,0,17566,52488,0,0,0,4888,91451,13004
X,24F,1,백화점,101111.0,의류,Inner,당시즌의류,맨투맨,MT,89000,89000,80909,17779,35621,1699,2575,0,0,3842,11478,0,0,0,1751,21345,14276
X,24F,1,백화점,101111.0,의류,Inner,당시즌의류,트레이닝(상의),TR,139000,139000,126364,27424,55976,2654,4021,0,0,5999,17926,0,0,0,2734,33334,22642
X,24F,1,백화점,101111.0,의류,Inner,당시즌의류,후드티,HD,317000,281300,255727,71218,97562,5370,8138,0,0,12141,36276,0,0,0,5531,67456,30106
X,24F,1,백화점,101111.0,의류,Outer,당시즌의류,다운베스트,DV,2374000,1775200,1613818,538508,526615,33890,54371,0,0,81119,242383,0,0,0,34944,446707,79908
X,24F,1,백화점,101111.0,의류,Outer,당시즌의류,다운점퍼,DJ,24379000,21823900,19839911,5049798,8044554,416640,631337,0,0,941933,2814455,0,0,0,429451,5233816,2810738
X,24F,1,백화점,101111.0,의류,Outer,당시즌의류,소프트쉘,SS,149000,149000,135455,29477,59923,2845,4310,0,0,6431,19215,0,0,0,2935,35736,24187
X,24F,1,백화점,101114.0,의류,Bottom,당시즌의류,스커트,SK,139000,139000,126364,31987,51413,2654,4021,0,0,768,11712,0,0,0,2736,21891,29522
X,24F,1,백화점,101114.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,7225000,6802600,6184181,1454015,2627539,129867,196791,0,0,37602,573164,0,0,0,133773,1071197,1556342
X,24F,1,백화점,101114.0,의류,Bottom,당시즌의류,팬츠,PT,993000,945300,859364,169754,397424,18047,27346,0,0,5225,79648,0,0,0,18524,148790,248634
X,24F,1,백화점,101114.0,의류,Inner,당시즌의류,긴팔카라티셔츠,TL,198000,198000,180000,35408,83392,3780,5728,0,0,1094,16683,0,0,0,3876,31161,52231
X,24F,1,백화점,101114.0,의류,Inner,당시즌의류,맨투맨,MT,6365000,6157100,5597364,1183758,2510512,117545,178117,0,0,34035,518775,0,0,0,121002,969474,1541038
X,24F,1,백화점,101114.0,의류,Inner,당시즌의류,트레이닝(상의),TR,5801000,5336000,4850909,1145951,2055650,101869,154362,0,0,29494,449592,0,0,0,104931,840248,1215402
X,24F,1,백화점,101114.0,의류,Inner,당시즌의류,후드티,HD,406000,406000,369091,73239,170361,7751,11746,0,0,2245,34208,0,0,0,7980,63930,106431
X,24F,1,백화점,101114.0,의류,Outer,당시즌의류,다운베스트,DV,11439000,8598300,7816637,2549339,2609659,164150,248739,0,0,47526,724460,0,0,0,168937,1353812,1255847
X,24F,1,백화점,101114.0,의류,Outer,당시즌의류,다운점퍼,DJ,174447000,143634520,130576838,36304505,49876294,2742112,4178237,0,0,798355,12169277,0,0,0,2821588,22709569,27166725
X,24F,1,백화점,101114.0,의류,Outer,당시즌의류,방풍자켓,WJ,2488000,2159500,1963182,576762,718937,41227,62472,0,0,11936,181952,0,0,0,42405,339992,378945
X,24F,1,백화점,101114.0,의류,Outer,당시즌의류,소프트쉘,SS,2744000,2448500,2225910,564510,904593,46745,70832,0,0,13532,206301,0,0,0,48105,385515,519078
X,24F,1,백화점,101118.0,의류,Bottom,당시즌의류,레깅스,LG,89000,89000,80909,21633,30958,1699,2575,0,0,1124,10508,0,0,0,1751,17657,13301
X,24F,1,백화점,101118.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,337000,337000,306364,68172,130965,6434,9749,0,0,4257,39787,0,0,0,6628,66855,64110
X,24F,1,백화점,101118.0,의류,Bottom,당시즌의류,팬츠,PT,437000,437000,397274,80219,178010,8344,12641,0,0,5517,51593,0,0,0,8579,86674,91336
X,24F,1,백화점,101118.0,의류,Inner,당시즌의류,맨투맨,MT,158000,158000,143636,28527,64837,3016,4572,0,0,1996,18654,0,0,0,3104,31342,33495
X,24F,1,백화점,101118.0,의류,Inner,당시즌의류,집업티,ZT,59000,59000,53636,12521,22342,1126,1707,0,0,745,6966,0,0,0,1153,11697,10645
X,24F,1,백화점,101118.0,의류,Inner,당시즌의류,트레이닝(상의),TR,99000,99000,90000,14001,44499,1890,2864,0,0,1251,11688,0,0,0,1951,19644,24855
X,24F,1,백화점,101118.0,의류,Outer,당시즌의류,다운베스트,DV,2357000,2061810,1874373,488124,730221,39362,59646,0,0,26039,243424,0,0,0,40458,408929,321292
X,24F,1,백화점,101118.0,의류,Outer,당시즌의류,다운점퍼,DJ,36947000,33480240,30436585,7695999,12069624,639172,968549,0,0,422825,3952820,0,0,0,657300,6640666,5428958
X,24F,1,백화점,101118.0,의류,Outer,당시즌의류,소프트쉘,SS,179000,179000,162726,41257,64514,3416,9489,0,0,4142,38725,0,0,0,3525,59297,5217
X,24F,1,백화점,101128.0,의류,Bottom,당시즌의류,팬츠,PT,258000,222300,202091,51891,83510,4244,10741,0,0,7190,47210,0,0,0,4368,73753,9757
X,24F,1,백화점,101128.0,의류,Inner,당시즌의류,맨투맨,MT,79000,79000,71818,15211,32907,1508,2286,0,0,1530,10045,0,0,0,1550,16919,15988
X,24F,1,백화점,101128.0,의류,Inner,당시즌의류,트레이닝(상의),TR,-70000,-70000,-63636,-13359,-29277,-1336,2575,0,0,1724,11316,0,0,0,-1388,12891,-42168
X,24F,1,백화점,101128.0,의류,Inner,당시즌의류,후드티,HD,99000,99000,90000,20298,40002,1890,2864,0,0,1918,12588,0,0,0,1948,21208,18794
X,24F,1,백화점,101128.0,의류,Outer,당시즌의류,다운베스트,DV,1133000,972200,883818,242435,349723,18560,28123,0,0,18830,123614,0,0,0,19096,208223,141500
X,24F,1,백화점,101128.0,의류,Outer,당시즌의류,다운점퍼,DJ,26019000,24559100,22326456,5309966,9648760,468857,716926,0,0,479985,3151032,0,0,0,482338,5299138,4349622
X,24F,1,백화점,101128.0,의류,Outer,당시즌의류,소프트쉘,SS,0,0,0,3660,-3660,0,4600,0,0,3079,20216,0,0,0,0,27895,-31555
X,24F,1,백화점,101129.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,1784000,1472820,1338928,365949,548574,28118,42607,0,0,14218,201985,0,0,0,28961,315889,232685
X,24F,1,백화점,101129.0,의류,Inner,당시즌의류,긴팔카라티셔츠,TL,218000,218000,198182,32208,100574,4162,6306,0,0,2104,29897,0,0,0,4290,46759,53815
X,24F,1,백화점,101129.0,의류,Inner,당시즌의류,맨투맨,MT,178000,178000,161818,36469,71949,3398,5150,0,0,1719,24411,0,0,0,3502,38180,33769
X,24F,1,백화점,101129.0,의류,Inner,당시즌의류,원피스,OP,159000,159000,144545,34437,62408,3035,4600,0,0,1535,21806,0,0,0,3130,34106,28302
X,24F,1,백화점,101129.0,의류,Inner,당시즌의류,트레이닝(상의),TR,1823000,1591500,1446819,399254,584360,30384,46040,0,0,15362,218263,0,0,0,31302,341351,243009
X,24F,1,백화점,101129.0,의류,Inner,당시즌의류,후드티,HD,89000,89000,80909,18143,36066,1699,2575,0,0,860,12206,0,0,0,1748,19088,16978
X,24F,1,백화점,101129.0,의류,Outer,당시즌의류,다운점퍼,DJ,10370000,9512600,8647818,2159409,3637524,181604,280078,0,0,93464,1327762,0,0,0,187063,2069971,1567553
X,24F,1,백화점,101129.0,의류,Outer,당시즌의류,방풍자켓,WJ,597000,537300,488454,133748,193516,10257,15544,0,0,5187,73687,0,0,0,10565,115240,78276
X,24F,1,백화점,101129.0,의류,Outer,당시즌의류,소프트쉘,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X,24F,1,백화점,101130.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,99000,99000,90000,22376,35224,1890,2864,0,0,2402,11973,0,0,0,1953,21082,14142
X,24F,1,백화점,101130.0,의류,Bottom,당시즌의류,팬츠,PT,298000,298000,270910,55298,118084,5690,8620,0,0,7228,36040,0,0,0,5838,63416,54668
X,24F,1,백화점,101130.0,의류,Inner,당시즌의류,후드티,HD,99000,89000,80909,20298,31484,1699,2575,0,0,2159,10764,0,0,0,1744,18941,12543
X,24F,1,백화점,101130.0,의류,Outer,당시즌의류,다운베스트,DV,1582000,1107400,1006727,326483,317820,21141,32036,0,0,26860,133929,0,0,0,21743,235709,82111
X,24F,1,백화점,101130.0,의류,Outer,당시즌의류,다운점퍼,DJ,40344000,35303290,32093899,8303847,12236254,673971,1021440,0,0,856425,4270240,0,0,0,693541,7515617,4720637
X,24F,1,백화점,101130.0,의류,Outer,당시즌의류,소프트쉘,SS,805000,705600,641455,172392,238140,13471,20411,0,0,17115,85335,0,0,0,13858,150190,87950
X,24F,1,백화점,101131.0,의류,Inner,당시즌의류,맨투맨,MT,79000,79000,71818,15211,31471,1508,2286,0,0,876,12958,0,0,0,1554,19182,12289
X,24F,1,백화점,101131.0,의류,Outer,당시즌의류,다운베스트,DV,916000,700900,637182,182610,231558,13381,20276,0,0,7772,114966,0,0,0,13745,170140,61418
X,24F,1,백화점,101131.0,의류,Outer,당시즌의류,다운점퍼,DJ,5805000,5403600,4912362,1180824,2012210,103158,156320,0,0,59923,886333,0,0,0,105994,1311728,700482
X,24F,1,백화점,101132.0,의류,Bottom,당시즌의류,팬츠,PT,596000,562060,510964,127390,204738,10730,16259,0,0,111,63394,0,0,0,11042,101536,103202
X,24F,1,백화점,101132.0,의류,Outer,당시즌의류,다운베스트,DV,1152000,866110,787372,248697,263098,16534,25055,0,0,170,97687,0,0,0,16993,156439,106659
X,24F,1,백화점,101132.0,의류,Outer,당시즌의류,다운점퍼,DJ,57120000,49572360,45065782,11792114,17500547,946389,1434078,0,0,9788,5591257,0,0,0,973094,8954606,8545941
X,24F,1,백화점,101132.0,의류,Outer,당시즌의류,소프트쉘,SS,935000,755870,687154,197049,249592,14430,21869,0,0,148,85256,0,0,0,14819,136522,113070
X,24F,1,백화점,101133.0,의류,Outer,당시즌의류,다운베스트,DV,357000,249900,227182,76362,75850,4771,7229,0,0,49,59105,0,0,0,4917,76071,-221
X,24F,1,백화점,101133.0,의류,Outer,당시즌의류,다운점퍼,DJ,16074000,13488000,12261818,3356299,4859119,257498,390188,0,0,2663,3190114,0,0,0,265210,4105673,753446
X,24F,1,백화점,101133.0,의류,Outer,당시즌의류,소프트쉘,SS,219000,153300,139364,53286,40088,2927,4435,0,0,30,36258,0,0,0,3016,46666,-6578
X,24F,1,백화점,101134.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,674000,602620,547837,136486,219613,11505,17432,0,0,58032,69355,0,0,0,11832,168156,51457
X,24F,1,백화점,101134.0,의류,Bottom,당시즌의류,팬츠,PT,139000,139000,126364,22217,59920,2654,4021,0,0,13385,15998,0,0,0,2727,38785,21135
X,24F,1,백화점,101134.0,의류,Inner,당시즌의류,맨투맨,MT,99000,99000,90000,21258,37242,1890,2864,0,0,9534,11394,0,0,0,1944,27626,9616
X,24F,1,백화점,101134.0,의류,Inner,당시즌의류,트레이닝(상의),TR,278000,278000,252728,57641,106633,5308,8042,0,0,26770,31996,0,0,0,5454,77570,29063
X,24F,1,백화점,101134.0,의류,Outer,당시즌의류,다운베스트,DV,378000,295310,268463,73665,100839,5637,8543,0,0,28437,33988,0,0,0,5794,82399,18440
X,24F,1,백화점,101134.0,의류,Outer,당시즌의류,다운점퍼,DJ,12872000,10647330,9679388,2734726,3572058,203268,308016,0,0,1025359,1225445,0,0,0,208937,2971025,601033
X,24F,1,백화점,101134.0,의류,Outer,당시즌의류,소프트쉘,SS,358000,298310,271190,69946,106330,5694,8630,0,0,28726,34333,0,0,0,5857,83240,23090
X,24F,1,백화점,101135.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,872000,872000,792728,182128,333145,16648,25227,0,0,4044,91833,0,0,0,17137,154889,178256
X,24F,1,백화점,101135.0,의류,Bottom,당시즌의류,팬츠,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X,24F,1,백화점,101135.0,의류,Inner,당시즌의류,맨투맨,MT,99000,69310,63009,17565,23394,1323,2004,0,0,322,7298,0,0,0,1375,12322,11072
X,24F,1,백화점,101135.0,의류,Inner,당시즌의류,원피스,OP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X,24F,1,백화점,101135.0,의류,Inner,당시즌의류,트레이닝(상의),TR,337000,337000,306363,67355,131781,6433,9749,0,0,1563,35491,0,0,0,6629,59865,71916
X,24F,1,백화점,101135.0,의류,Inner,당시즌의류,후드티,HD,188000,188000,170909,38441,72650,3589,5439,0,0,873,19799,0,0,0,3702,33402,39248
X,24F,1,백화점,101135.0,의류,Outer,당시즌의류,다운베스트,DV,3869000,2708390,2462173,870814,737191,51704,81367,0,0,13048,296206,0,0,0,53243,495568,241623
X,24F,1,백화점,101135.0,의류,Outer,당시즌의류,다운점퍼,DJ,55082000,45201980,41092708,11319304,15365490,862953,1314853,0,0,210852,4786626,0,0,0,888301,8063585,7301905
X,24F,1,백화점,101135.0,의류,Outer,당시즌의류,방풍자켓,WJ,398000,398000,361818,89035,146147,7598,11514,0,0,1847,41915,0,0,0,7828,70702,75445
X,24F,1,백화점,101135.0,의류,Outer,당시즌의류,소프트쉘,SS,149000,149000,135455,32731,55315,2845,4310,0,0,691,15692,0,0,0,2927,26465,28850
X,24F,1,백화점,101136.0,의류,Inner,당시즌의류,맨투맨,MT,-79000,-79000,-71818,-15211,-31471,-1508,0,0,0,0,0,0,0,0,-1554,-3062,-28409
X,24F,1,백화점,101136.0,의류,Outer,당시즌의류,다운베스트,DV,1043000,730100,663727,242950,188475,13938,21121,0,0,145,92269,0,0,0,14373,141846,46629
X,24F,1,백화점,101136.0,의류,Outer,당시즌의류,다운점퍼,DJ,43024000,37678640,34253306,9108613,13155948,719320,1090007,0,0,7437,4761802,0,0,0,741439,7320005,5835943
X,24F,1,백화점,101136.0,의류,Outer,당시즌의류,소프트쉘,SS,219000,153290,139355,53286,37292,2927,4435,0,0,30,19374,0,0,0,3021,29787,7505
X,24F,1,백화점,101140.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,0,0,0,-4506,4506,0,2864,0,0,908,7893,0,0,0,0,11665,-7159
X,24F,1,백화점,101140.0,의류,Bottom,당시즌의류,팬츠,PT,129000,129000,117273,29108,44774,2463,3732,0,0,1182,10285,0,0,0,2512,20174,24600
X,24F,1,백화점,101140.0,의류,Inner,당시즌의류,맨투맨,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X,24F,1,백화점,101140.0,의류,Inner,당시즌의류,트레이닝(상의),TR,100000,100000,90909,25326,31945,1909,10616,0,0,3365,29262,0,0,0,1960,47112,-15167
X,24F,1,백화점,101140.0,의류,Inner,당시즌의류,후드티,HD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X,24F,1,백화점,101140.0,의류,Outer,당시즌의류,다운점퍼,DJ,59521000,54789700,49808818,12405036,19595659,1045985,1590757,0,0,503998,4384339,0,0,0,1076222,8601301,10994358
X,24F,1,백화점,101140.0,의류,Outer,당시즌의류,소프트쉘,SS,477000,477000,433636,94628,178562,9106,13800,0,0,4372,38032,0,0,0,9372,74682,103880
X,24F,1,백화점,101148.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,119000,119000,108182,24950,46450,2272,6306,0,0,4882,25326,0,0,0,2346,41132,5318
X,24F,1,백화점,101148.0,의류,Bottom,당시즌의류,팬츠,PT,298000,298000,270909,56430,122369,5689,8621,0,0,6673,34620,0,0,0,5842,61445,60924
X,24F,1,백화점,101148.0,의류,Inner,당시즌의류,긴팔티셔츠,RL,-49000,-49000,-44545,-9111,-20289,-935,0,0,0,0,0,0,0,0,-964,-1899,-18390
X,24F,1,백화점,101148.0,의류,Inner,당시즌의류,트레이닝(상의),TR,-60000,-60000,-54545,-11562,-24438,-1145,7174,0,0,5553,28811,0,0,0,-1165,39228,-63666
X,24F,1,백화점,101148.0,의류,Outer,당시즌의류,다운베스트,DV,358000,348000,316364,68420,140381,6644,10067,0,0,7793,40428,0,0,0,6820,71752,68629
X,24F,1,백화점,101148.0,의류,Outer,당시즌의류,다운점퍼,DJ,29311000,24633620,22394199,6258371,8619096,470277,712619,0,0,551599,2861750,0,0,0,483105,5079350,3539746
X,24F,1,백화점,101148.0,의류,Outer,당시즌의류,방풍자켓,WJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X,24F,1,백화점,101149.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,327000,327000,297273,66344,138775,6243,9460,0,0,17879,43507,0,0,0,6423,83512,55263
X,24F,1,백화점,101149.0,의류,Bottom,당시즌의류,팬츠,PT,10000,10000,9091,-2177,8450,191,4889,0,0,9240,22485,0,0,0,197,37002,-28552
X,24F,1,백화점,101149.0,의류,Inner,당시즌의류,맨투맨,MT,356000,356000,323636,72938,150370,6796,10298,0,0,19465,47366,0,0,0,6989,90914,59456
X,24F,1,백화점,101149.0,의류,Inner,당시즌의류,트레이닝(상의),TR,278000,278000,252727,60435,113946,5307,8042,0,0,15200,36988,0,0,0,5462,70999,42947
X,24F,1,백화점,101149.0,의류,Inner,당시즌의류,후드티,HD,99000,99000,90000,20298,41802,1890,2864,0,0,5413,13172,0,0,0,1946,25285,16517
X,24F,1,백화점,101149.0,의류,Outer,당시즌의류,다운베스트,DV,268000,187600,170545,64117,53559,3581,5427,0,0,10257,24960,0,0,0,3679,47904,5655
X,24F,1,백화점,101149.0,의류,Outer,당시즌의류,다운점퍼,DJ,16780000,15510930,14100846,3475906,6253681,296118,448711,0,0,848064,2063714,0,0,0,304572,3961179,2292502
X,24F,1,백화점,101149.0,의류,Outer,당시즌의류,소프트쉘,SS,438000,306600,278727,106572,85749,5853,8870,0,0,16764,40793,0,0,0,6020,78300,7449
X,24F,1,백화점,101150.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,803000,725600,659637,155494,260075,13853,20993,0,0,3157,55968,0,0,0,14270,108241,151834
X,24F,1,백화점,101150.0,의류,Bottom,당시즌의류,팬츠,PT,725000,725000,659092,145633,269596,13842,20973,0,0,3154,55922,0,0,0,14270,108161,161435
X,24F,1,백화점,101150.0,의류,Inner,당시즌의류,맨투맨,MT,158000,158000,143636,30422,60068,3016,4570,0,0,687,12187,0,0,0,3114,23574,36494
X,24F,1,백화점,101150.0,의류,Inner,당시즌의류,트레이닝(상의),TR,238000,238000,216364,44218,92091,4544,6885,0,0,1035,18358,0,0,0,4643,35465,56626
X,24F,1,백화점,101150.0,의류,Inner,당시즌의류,후드티,HD,109000,109000,99091,20894,41533,2081,3153,0,0,475,8408,0,0,0,2152,16269,25264
X,24F,1,백화점,101150.0,의류,Outer,당시즌의류,다운베스트,DV,1114000,1078300,980272,221049,396524,20585,31194,0,0,4691,83174,0,0,0,21178,160822,235702
X,24F,1,백화점,101150.0,의류,Outer,당시즌의류,다운점퍼,DJ,58423000,54451490,49501353,12196377,19028357,1039527,1575214,0,0,236911,4200087,0,0,0,1069484,8121223,10907134
X,24F,1,백화점,101150.0,의류,Outer,당시즌의류,방풍자켓,WJ,-199000,-199000,-180909,-42057,-71916,-3799,0,0,0,0,0,0,0,0,-3907,-7706,-64210
X,24F,1,백화점,101150.0,의류,Outer,당시즌의류,소프트쉘,SS,318000,288000,261818,64051,100894,5498,8331,0,0,1253,22215,0,0,0,5663,42960,57934
X,24F,1,백화점,101153.0,의류,Bottom,당시즌의류,반바지,SP,218000,218000,198182,52578,74258,4162,6307,0,0,1893,22398,0,0,0,4285,39045,35213
X,24F,1,백화점,101153.0,의류,Bottom,당시즌의류,트레이닝(하의),TP,803000,722600,656910,160699,259722,13796,25773,0,0,7736,91536,0,0,0,14197,153038,106684
X,24F,1,백화점,101153.0,의류,Bottom,당시즌의류,팬츠,PT,109000,76300,69364,26356,18037,1457,2207,0,0,662,7839,0,0,0,1489,13654,4383
X,24F,1,백화점,101153.0,의류,Inner,당시즌의류,긴팔카라티셔츠,TL,99000,99000,90000,17704,39896,1890,2864,0,0,860,10172,0,0,0,1961,17747,22149
X,24F,1,백화점,101153.0,의류,Inner,당시즌의류,맨투맨,MT,1047000,1020300,927545,197294,396330,19478,29517,0,0,8859,104832,0,0,0,20043,182729,213601
X,24F,1,백화점,101153.0,의류,Inner,당시즌의류,트레이닝(상의),TR,208000,246700,224273,35097,108438,4710,9749,0,0,2925,34626,0,0,0,4829,56839,51599
X,24F,1,백화점,101153.0,의류,Inner,당시즌의류,후드티,HD,188000,188000,170909,37830,71552,3589,5439,0,0,1633,19316,0,0,0,3704,33681,37871
X,24F,1,백화점,101153.0,의류,Outer,당시즌의류,다운베스트,DV,149000,104300,94818,31138,29545,1991,3017,0,0,906,10716,0,0,0,2033,18663,10882
X,24F,1,백화점,101153.0,의류,Outer,당시즌의류,다운점퍼,DJ,62206000,53930880,49028068,13366860,18058554,1029586,1560157,0,0,468196,5541136,0,0,0,1059110,9658185,8400369
X,24F,1,백화점,101154.0,의류,Bottom,당시즌의류,팬츠,PT,1152000,1104300,1003910,233451,469287,21083,31946,0,0,4530,127526,0,0,0,21653,206738,262549
X,24F,1,백화점,101154.0,의류,Inner,당시즌의류,맨투맨,MT,396000,396000,360000,85033,166967,7560,11456,0,0,1624,45731,0,0,0,7766,74137,92830
X,24F,1,백화점,101154.0,의류,Inner,당시즌의류,후드티,HD,99000,99000,90000,20298,42702,1890,2864,0,0,407,11433,0,0,0,1941,18535,24167
X,24F,1,백화점,101154.0,의류,Outer,당시즌의류,다운베스트,DV,119000,83300,75727,28815,24194,1590,2410,0,0,341,9620,0,0,0,1630,15591,8603
X,24F,1,백화점,101154.0,의류,Outer,당시즌의류,다운점퍼,DJ,53878000,44714200,40649271,11546830,16907644,853633,1293525,0,0,183411,5163662,0,0,0,876690,8370921,8536723
X,24F,1,백화점,101154.0,의류,Outer,당시즌의류,소프트쉘,SS,995000,696500,633182,213376,229851,13297,20149,0,0,2857,80432,0,0,0,13665,130400,99451
X,24F,1,백화점,101155.0,의류,Bottom,당시즌의류,스커트,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X,24F,1,백화점,101155.0,의류,Inner,당시즌의류,맨투맨,MT,79000,79000,71818,15211,32189,1508,2286,0,0,16,10243,0,0,0,1561,15614,16575
