브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,직접비 합계,직접이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물
I,3.0,직영점(가두),당시즌의류,방풍자켓,WJ,139000,139000,126364,126364,32658,93706,31727,61979,0.0,0.0,10161.0,0.0,1785.0,431.0,2256.0,0.0,0.0,4928.0,10888.0,0.0,0.0,1278.0
I,3.0,직영점(가두),당시즌의류,스커트,SK,89000,85290,77537,77537,22721,54816,19468,35348,0.0,0.0,6235.0,0.0,1095.0,265.0,1384.0,0.0,0.0,3024.0,6681.0,0.0,0.0,784.0
I,3.0,직영점(가두),당시즌의류,우븐셔츠,WS,139000,133210,121096,121096,31136,89960,30406,59554,0.0,0.0,9738.0,0.0,1711.0,413.0,2162.0,0.0,0.0,4723.0,10434.0,0.0,0.0,1225.0
I,3.0,직영점(가두),당시즌의류,우븐팬츠,WP,4022000,4022000,3656366,3656366,959660,2696706,918071,1778635,0.0,0.0,294017.0,0.0,51659.0,12477.0,65281.0,0.0,0.0,142599.0,315057.0,0.0,0.0,36981.0
I,3.0,직영점(가두),당시즌의류,점퍼,JP,2277000,2277000,2069999,2069999,497084,1572915,519751,1053164,0.0,0.0,166453.0,0.0,29246.0,7063.0,36958.0,0.0,0.0,80730.0,178365.0,0.0,0.0,20936.0
I,3.0,직영점(가두),당시즌의류,진바지,DP,1903000,1903000,1730002,1730002,435659,1294343,434384,859959,0.0,0.0,139114.0,0.0,24443.0,5904.0,30887.0,0.0,0.0,67470.0,149068.0,0.0,0.0,17498.0
I,3.0,직영점(가두),당시즌의류,진자켓,DK,139000,139000,126364,126364,33409,92955,31727,61228,0.0,0.0,10161.0,0.0,1785.0,431.0,2256.0,0.0,0.0,4928.0,10888.0,0.0,0.0,1278.0
I,3.0,직영점(가두),당시즌의류,패딩,PD,795000,795000,722725,722725,206836,515889,181468,334421,0.0,0.0,58116.0,0.0,10211.0,2466.0,12904.0,0.0,0.0,28186.0,62275.0,0.0,0.0,7310.0
I,3.0,직영점(가두),당시즌의류,팬츠,PT,2772000,2703000,2457264,2457264,710512,1746752,616990,1129762,0.0,0.0,197594.0,0.0,34717.0,8385.0,43873.0,0.0,0.0,95833.0,211734.0,0.0,0.0,24854.0
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,417000,417000,379092,379092,106093,272999,95186,177813,0.0,0.0,30484.0,0.0,5356.0,1294.0,6768.0,0.0,0.0,14785.0,32665.0,0.0,0.0,3834.0
I,3.0,직영점(가두),당시즌의류,폴로 티셔츠,PQ,89000,89000,80909,80909,22487,58422,20315,38107,0.0,0.0,6506.0,0.0,1143.0,276.0,1445.0,0.0,0.0,3155.0,6972.0,0.0,0.0,818.0
I,3.0,직영점(가두),당시즌의류,후드티,HD,1918000,1918000,1743634,1743634,493482,1250152,437806,812346,0.0,0.0,140209.0,0.0,24635.0,5950.0,31131.0,0.0,0.0,68002.0,150243.0,0.0,0.0,17636.0
I,4.0,자사몰,Acc_etc,기타,ET,5122000,4433890,4030820,4030820,1359320,2671500,299900,2371600,0.0,0.0,0.0,0.0,56949.0,13768.0,71981.0,0.0,0.0,157202.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,378000,326210,296553,296553,68739,227814,22065,205749,0.0,0.0,0.0,0.0,4190.0,1013.0,5296.0,0.0,0.0,11566.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Acc_etc,양말,SO,1283500,1066910,969922,969922,268366,701556,72163,629393,0.0,0.0,0.0,0.0,13703.0,3313.0,17320.0,0.0,0.0,37827.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Acc_etc,장갑,GL,1709000,1551020,1410018,1410018,373852,1036166,104907,931259,0.0,0.0,0.0,0.0,19921.0,4816.0,25179.0,0.0,0.0,54991.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Bag,가방,BG,99000,62050,56409,56409,22662,33747,4197,29550,0.0,0.0,0.0,0.0,797.0,193.0,1007.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Bag,백팩,BK,4588000,3474140,3165394,3165394,1011666,2153728,235509,1918219,0.0,0.0,0.0,0.0,44721.0,10812.0,56526.0,0.0,0.0,123450.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Bag,보조가방,UB,147000,122530,111390,111390,33162,78228,8287,69941,0.0,0.0,0.0,0.0,1574.0,380.0,1989.0,0.0,0.0,4344.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Bag,크로스백,CR,984000,844580,767799,767799,196734,571065,57125,513940,0.0,0.0,0.0,0.0,10847.0,2623.0,13711.0,0.0,0.0,29944.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Bag,힙색,HS,59000,49000,44545,44545,10539,34006,3313,30693,0.0,0.0,0.0,0.0,629.0,152.0,795.0,0.0,0.0,1737.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Headwear,방한모,WM,11699000,9926120,9023741,9023741,2289652,6734089,671381,6062708,0.0,0.0,0.0,0.0,127490.0,30823.0,161142.0,0.0,0.0,351926.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Headwear,비니,BN,8776000,7124360,6476683,6476683,1820098,4656585,481875,4174710,0.0,0.0,0.0,0.0,91504.0,22123.0,115657.0,0.0,0.0,252591.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Headwear,와이어캡,WR,49000,36170,32882,32882,8673,24209,2446,21763,0.0,0.0,0.0,0.0,465.0,112.0,587.0,0.0,0.0,1282.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Headwear,운동모,CP,5358000,4255970,3869066,3869066,1064490,2804576,287865,2516711,0.0,0.0,0.0,0.0,54664.0,13216.0,69092.0,0.0,0.0,150893.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Headwear,햇,HT,177000,150320,136654,136654,33124,103530,10168,93362,0.0,0.0,0.0,0.0,1931.0,467.0,2440.0,0.0,0.0,5330.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Shoes,런닝화,RN,4554000,3969500,3608637,3608637,1022945,2585692,268489,2317203,0.0,0.0,0.0,0.0,50984.0,12326.0,64442.0,0.0,0.0,140737.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Shoes,방한화,WB,69673000,60175070,54704647,54704647,16083122,38621525,4070117,34551408,0.0,0.0,0.0,0.0,772885.0,186860.0,976890.0,0.0,0.0,2133482.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Shoes,스니커즈,SX,1847000,1581020,1437291,1437291,396636,1040655,106936,933719,0.0,0.0,0.0,0.0,20306.0,4910.0,25666.0,0.0,0.0,56054.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,Shoes,신발,SH,9987000,8836040,8032768,8032768,2084192,5948576,597650,5350926,0.0,0.0,0.0,0.0,113489.0,27438.0,143445.0,0.0,0.0,313278.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,69000,60840,55309,55309,15476,39833,4115,35718,0.0,0.0,0.0,0.0,781.0,189.0,988.0,0.0,0.0,2157.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,과시즌의류,베이비,BV,885000,731350,664865,664865,239428,425437,49467,375970,0.0,0.0,0.0,0.0,9393.0,2271.0,11873.0,0.0,0.0,25930.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,니트가디건,KC,298000,258610,235100,235100,72928,162172,17492,144680,0.0,0.0,0.0,0.0,3322.0,803.0,4198.0,0.0,0.0,9169.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,다운베스트,DV,6592000,5759500,5235914,5235914,1658396,3577518,389562,3187956,0.0,0.0,0.0,0.0,73975.0,17885.0,93501.0,0.0,0.0,204201.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,159322000,136259850,123872593,123872593,35883698,87988895,9216324,78772571,0.0,0.0,0.0,0.0,1750111.0,423123.0,2212059.0,0.0,0.0,4831031.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,레깅스,LG,790000,670900,609911,609911,205151,404760,45379,359381,0.0,0.0,0.0,0.0,8617.0,2083.0,10892.0,0.0,0.0,23787.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,맨투맨,MT,19291000,17003510,15457730,15457730,4893987,10563743,1150080,9413663,0.0,0.0,0.0,0.0,218392.0,52800.0,276037.0,0.0,0.0,602851.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,80606000,69596060,63269154,63269154,20411363,42857791,4707329,38150462,0.0,0.0,0.0,0.0,893887.0,216114.0,1129831.0,0.0,0.0,2467497.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,3676000,3130690,2846081,2846081,911532,1934549,211753,1722796,0.0,0.0,0.0,0.0,40210.0,9722.0,50824.0,0.0,0.0,110997.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,735000,657870,598063,598063,181483,416580,44497,372083,0.0,0.0,0.0,0.0,8450.0,2043.0,10680.0,0.0,0.0,23324.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,방풍자켓,WJ,139000,118150,107409,107409,32658,74751,7992,66759,0.0,0.0,0.0,0.0,1518.0,367.0,1918.0,0.0,0.0,4189.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,스커트,SK,267000,231910,210828,210828,68409,142419,15686,126733,0.0,0.0,0.0,0.0,2979.0,720.0,3765.0,0.0,0.0,8222.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,우븐반바지,SM,69000,44550,40500,40500,16138,24362,3013,21349,0.0,0.0,0.0,0.0,572.0,138.0,723.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,우븐셔츠,WS,278000,234950,213591,213591,62272,151319,15892,135427,0.0,0.0,0.0,0.0,3018.0,730.0,3814.0,0.0,0.0,8330.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,9470000,8282570,7529607,7529607,2302123,5227484,560216,4667268,0.0,0.0,0.0,0.0,106381.0,25720.0,134460.0,0.0,0.0,293655.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,점퍼,JP,3003000,2649630,2408755,2408755,656839,1751916,179215,1572701,0.0,0.0,0.0,0.0,34032.0,8228.0,43014.0,0.0,0.0,93941.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,진바지,DP,3142000,2713960,2467241,2467241,702936,1764305,183567,1580738,0.0,0.0,0.0,0.0,34858.0,8428.0,44059.0,0.0,0.0,96222.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,진자켓,DK,-30000,-31600,-28727,-28727,1573,-30300,-1017,-29283,0.0,0.0,0.0,0.0,-406.0,-98.0,-513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,패딩,PD,4770000,4111660,3737874,3737874,1241020,2496854,278104,2218750,0.0,0.0,0.0,0.0,52810.0,12768.0,66749.0,0.0,0.0,145777.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,팬츠,PT,8467000,7619970,6927244,6927244,2212714,4714530,515399,4199131,0.0,0.0,0.0,0.0,97870.0,23662.0,123704.0,0.0,0.0,270163.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,폴라폴리스점퍼,FD,278000,261950,238137,238137,70729,167408,17717,149691,0.0,0.0,0.0,0.0,3364.0,813.0,4253.0,0.0,0.0,9287.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,폴로 티셔츠,PQ,267000,246950,224499,224499,67462,157037,16703,140334,0.0,0.0,0.0,0.0,3172.0,767.0,4009.0,0.0,0.0,8755.0,0.0,0.0,0.0,0.0
I,4.0,자사몰,당시즌의류,후드티,HD,7536000,6651870,6047152,6047152,1951905,4095247,449918,3645329,0.0,0.0,0.0,0.0,85436.0,20656.0,107987.0,0.0,0.0,235839.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Acc_etc,기타,ET,10026000,10026000,9114534,9114534,2655701,6458833,3356094,3102739,0.0,0.0,0.0,0.0,128780.0,31127.0,162755.0,0.0,2677965.0,355467.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,898000,898000,816364,816364,155247,661117,300598,360519,0.0,0.0,0.0,0.0,11536.0,2788.0,14577.0,0.0,239858.0,31839.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Acc_etc,양말,SO,2078300,2078300,1889391,1889391,439097,1450294,695697,754597,0.0,0.0,0.0,0.0,26695.0,6452.0,33738.0,0.0,555126.0,73686.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Acc_etc,장갑,GL,2141000,2141000,1946348,1946348,455333,1491015,716670,774345,0.0,0.0,0.0,0.0,27499.0,6647.0,34755.0,0.0,571862.0,75907.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Bag,가방,BG,33000,33000,30000,30000,7554,22446,11046,11400,0.0,0.0,0.0,0.0,424.0,102.0,536.0,0.0,8814.0,1170.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Bag,백팩,BK,25979000,16625970,15114504,15114504,5871585,9242919,5565360,3677559,0.0,0.0,0.0,0.0,213552.0,51618.0,269892.0,0.0,4440832.0,589466.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Bag,보조가방,UB,98000,98000,89090,89090,22108,66982,32802,34180,0.0,0.0,0.0,0.0,1258.0,304.0,1590.0,0.0,26176.0,3474.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Bag,슬링백,SG,158000,158000,143636,143636,31368,112268,52888,59380,0.0,0.0,0.0,0.0,2030.0,490.0,2564.0,0.0,42202.0,5602.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Bag,크로스백,CR,1642000,1642000,1492719,1492719,311625,1181094,549637,631457,0.0,0.0,0.0,0.0,21090.0,5097.0,26654.0,0.0,438580.0,58216.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Bag,힙색,HS,59000,59000,53636,53636,10539,43097,19750,23347,0.0,0.0,0.0,0.0,758.0,183.0,958.0,0.0,15759.0,2092.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Headwear,방한모,WM,25207000,25206960,22915333,22915333,4859843,18055490,8437733,9617757,0.0,0.0,0.0,0.0,323770.0,78261.0,409189.0,0.0,6732814.0,893699.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Headwear,비니,BN,29240000,29240010,26581823,26581823,5621983,20959840,9787782,11172058,0.0,0.0,0.0,0.0,375574.0,90782.0,474660.0,0.0,7810075.0,1036691.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Headwear,와이어캡,WR,196000,196000,178180,178180,34692,143488,65607,77881,0.0,0.0,0.0,0.0,2517.0,608.0,3181.0,0.0,52352.0,6949.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Headwear,운동모,CP,12610000,12597100,11451929,11451929,2489241,8962688,4216748,4745940,0.0,0.0,0.0,0.0,161804.0,39108.0,204491.0,0.0,3364720.0,446625.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Headwear,햇,HT,289000,289000,262726,262726,54530,208196,96739,111457,0.0,0.0,0.0,0.0,3712.0,898.0,4691.0,0.0,77192.0,10246.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Shoes,런닝화,RN,23171000,23171000,21064533,21064533,5118561,15945972,7756242,8189730,0.0,0.0,0.0,0.0,297619.0,71938.0,376142.0,0.0,6189025.0,821518.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Shoes,방한화,WB,182254000,181115380,164650216,164650216,40969624,123680592,60626411,63054181,0.0,0.0,0.0,0.0,2326334.0,562309.0,2940092.0,0.0,48376315.0,6421361.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Shoes,스니커즈,SX,10199000,10169500,9244969,9244969,2423445,6821524,3406212,3415312,0.0,0.0,0.0,0.0,130620.0,31574.0,165086.0,0.0,2716287.0,362645.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,Shoes,신발,SH,47857000,47856970,43506252,43506252,10919355,32586897,16019586,16567311,0.0,0.0,0.0,0.0,614699.0,148581.0,776875.0,0.0,12782687.0,1696744.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,142346000,80944560,73585937,73585937,21740117,51845820,27095324,24750496,0.0,0.0,0.0,0.0,1039692.0,251308.0,1313994.0,0.0,21620479.0,2869851.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,과시즌의류,맨투맨,MT,89000,10000,9091,9091,2174,6917,5794,1123,0.0,0.0,0.0,0.0,128.0,32.0,162.0,0.0,2672.0,2800.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,과시즌의류,맨투맨셋트,S2,188000,128500,116818,116818,32711,84107,43014,41093,0.0,0.0,0.0,0.0,1650.0,399.0,2086.0,0.0,34323.0,4556.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,159000,111300,101181,101181,15900,85281,37255,48026,0.0,0.0,0.0,0.0,1430.0,345.0,1806.0,0.0,29728.0,3946.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,-208000,-208000,-189091,-189091,-51502,-137589,-62250,-75339,0.0,0.0,0.0,0.0,-2672.0,-645.0,-3376.0,0.0,-55557.0,0.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,과시즌의류,베이비,BV,649000,649000,589996,589996,175578,414418,217246,197172,0.0,0.0,0.0,0.0,8336.0,2015.0,10536.0,0.0,173349.0,23010.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,과시즌의류,팬츠,PT,1027000,513500,466817,466817,102700,364117,171888,192229,0.0,0.0,0.0,0.0,6596.0,1594.0,8335.0,0.0,137157.0,18206.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,니트가디건,KC,467000,467000,424545,424545,112982,311563,156323,155240,0.0,0.0,0.0,0.0,5998.0,1450.0,7581.0,0.0,124737.0,16557.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,다운베스트,DV,12568000,12568000,11425486,11425486,3153837,8271649,4207016,4064633,0.0,0.0,0.0,0.0,161430.0,39020.0,204019.0,0.0,3356952.0,445595.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,547412000,547411970,497647246,497647246,125671225,371976021,183240354,188735667,0.0,0.0,0.0,0.0,7031231.0,1699547.0,8886279.0,0.0,146215054.0,19408243.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,레깅스,LG,2923000,2923000,2657266,2657266,759060,1898206,978441,919765,0.0,0.0,0.0,0.0,37545.0,9075.0,47449.0,0.0,780738.0,103634.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,맨투맨,MT,45753000,45752990,41593434,41593434,11621281,29972153,15315257,14656896,0.0,0.0,0.0,0.0,587672.0,142048.0,742716.0,0.0,12220678.0,1622143.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,145582000,145581900,132347344,132347344,37167449,95179895,48732056,46447839,0.0,0.0,0.0,0.0,1869928.0,451987.0,2363271.0,0.0,38885324.0,5161546.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,2322000,2322000,2110896,2110896,610132,1500764,781443,719321,0.0,0.0,0.0,0.0,29824.0,7210.0,37693.0,0.0,620208.0,86508.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,2105000,2105000,1913641,1913641,508704,1404937,704627,700310,0.0,0.0,0.0,0.0,27037.0,6537.0,34170.0,0.0,562251.0,74632.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,방풍자켓,WJ,834000,834000,758184,758184,195949,562235,279171,283064,0.0,0.0,0.0,0.0,10711.0,2591.0,13537.0,0.0,222763.0,29569.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,스커트,SK,890000,890000,809090,809090,227825,581265,297915,283350,0.0,0.0,0.0,0.0,11431.0,2763.0,14448.0,0.0,237720.0,31553.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,우븐셔츠,WS,556000,556000,505456,505456,129314,376142,186112,190030,0.0,0.0,0.0,0.0,7140.0,1728.0,9024.0,0.0,148508.0,19712.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,19711000,19711000,17919100,17919100,4810609,13108491,6598050,6510441,0.0,0.0,0.0,0.0,253178.0,61195.0,319974.0,0.0,5264858.0,698845.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,점퍼,JP,3740000,3740000,3399998,3399998,812830,2587168,1258626,1328542,0.0,0.0,0.0,0.0,48038.0,11612.0,60713.0,0.0,998963.0,139300.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,진바지,DP,5680000,5680000,5163643,5163643,1286378,3877265,1901322,1975943,0.0,0.0,0.0,0.0,72958.0,17635.0,92204.0,0.0,1517143.0,201382.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,진자켓,DK,646000,646000,587272,587272,128918,458354,216242,242112,0.0,0.0,0.0,0.0,8298.0,2006.0,10486.0,0.0,172548.0,22904.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,패딩,PD,10971000,10971000,9973605,9973605,2854343,7119262,3672417,3446845,0.0,0.0,0.0,0.0,140917.0,34062.0,178094.0,0.0,2930372.0,388972.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,팬츠,PT,19551000,19551000,17773563,17773563,4975937,12797626,6544462,6253164,0.0,0.0,0.0,0.0,251122.0,60699.0,317375.0,0.0,5222097.0,693169.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,폴라폴리스점퍼,FD,1390000,1390000,1263640,1263640,353644,909996,465287,444709,0.0,0.0,0.0,0.0,17853.0,4316.0,22564.0,0.0,371273.0,49281.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,356000,356000,323636,323636,89949,233687,119165,114522,0.0,0.0,0.0,0.0,4572.0,1105.0,5779.0,0.0,95088.0,12621.0,0.0,0.0,0.0,0.0
I,5.0,제휴몰,당시즌의류,후드티,HD,15295000,15295000,13904527,13904527,3998131,9906396,5119838,4786558,0.0,0.0,0.0,0.0,196458.0,47489.0,248288.0,0.0,4085326.0,542277.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Acc_etc,기타,ET,1529000,1455400,1323092,839503,406566,432937,97205,335732,0.0,0.0,0.0,0.0,18694.0,4516.0,23626.0,0.0,0.0,50369.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Acc_etc,머플러(스카프),MF,1430000,1335360,1213956,785633,237891,547742,90113,457629,0.0,0.0,0.0,0.0,17152.0,4148.0,21675.0,0.0,0.0,47138.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Acc_etc,양말,SO,427900,411210,373813,241934,88877,153057,28411,124646,0.0,0.0,0.0,0.0,5280.0,1279.0,6673.0,0.0,0.0,15179.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Acc_etc,장갑,GL,462000,406200,369268,243718,100720,142998,27694,115304,0.0,0.0,0.0,0.0,5217.0,1261.0,6593.0,0.0,0.0,14623.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Bag,가방,BG,231000,204800,186182,119940,52878,67062,13787,53275,0.0,0.0,0.0,0.0,2630.0,634.0,3326.0,0.0,0.0,7197.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Bag,백팩,BK,28185000,26998780,24544330,15902194,6279939,9622255,1823019,7799236,0.0,0.0,0.0,0.0,346792.0,83823.0,438270.0,0.0,0.0,954134.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Bag,보조가방,UB,245000,245000,222728,144774,55270,89504,16566,72938,0.0,0.0,0.0,0.0,3145.0,760.0,3975.0,0.0,0.0,8686.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Bag,슬링백,SG,1185000,1109640,1008769,656854,236310,420544,75474,345070,0.0,0.0,0.0,0.0,14253.0,3445.0,18011.0,0.0,0.0,39765.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Bag,크로스백,CR,80573000,70703170,64275634,39684725,19080928,20603797,4656622,15947175,0.0,0.0,0.0,0.0,908172.0,219497.0,1147736.0,0.0,0.0,2381217.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Bag,힙색,HS,59000,59000,53637,34864,10539,24325,3991,20334,0.0,0.0,0.0,0.0,758.0,183.0,958.0,0.0,0.0,2092.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Headwear,방한모,WM,12422000,12069070,10971915,7064522,2349831,4714691,814406,3900285,0.0,0.0,0.0,0.0,155023.0,37468.0,195918.0,0.0,0.0,425997.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Headwear,비니,BN,16968000,16423640,14930550,9558861,3521113,6037748,1102082,4935666,0.0,0.0,0.0,0.0,210963.0,50981.0,266606.0,0.0,0.0,573532.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Headwear,와이어캡,WR,886000,861100,782815,503049,158002,345047,57888,287159,0.0,0.0,0.0,0.0,11058.0,2672.0,13976.0,0.0,0.0,30182.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Headwear,운동모,CP,23312000,22770650,20700596,13289489,4483536,8805953,1531358,7274595,0.0,0.0,0.0,0.0,292492.0,70689.0,369638.0,0.0,0.0,798539.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Headwear,햇,HT,407000,396600,360551,233733,74921,158812,26788,132024,0.0,0.0,0.0,0.0,5095.0,1231.0,6438.0,0.0,0.0,14024.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Shoes,런닝화,RN,35581000,34359370,31235824,20205077,7923548,12281529,2318075,9963454,0.0,0.0,0.0,0.0,441346.0,106671.0,557753.0,0.0,0.0,1212305.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Shoes,방한화,WB,45191000,43434670,39486115,25460083,10088172,15371911,2925443,12446468,0.0,0.0,0.0,0.0,557912.0,134846.0,705080.0,0.0,0.0,1527605.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Shoes,스니커즈,SX,6547000,6395720,5814308,3769489,1443702,2325787,435058,1890729,0.0,0.0,0.0,0.0,82156.0,19853.0,103821.0,0.0,0.0,229228.0,0.0,0.0,0.0,0.0
I,6.0,대리점,Shoes,신발,SH,27504000,26654950,24231801,15687929,5889897,9798032,1801197,7996835,0.0,0.0,0.0,0.0,342378.0,82752.0,432694.0,0.0,0.0,943373.0,0.0,0.0,0.0,0.0
